text,label
" Im not getting any treatments, we are just gonna hang out at the pool and the hot tubs.",negative
there is absolutely nothing to eat in my house... epic fail,negative
Watching the Killers on JR. They are awesome. Too late though. They just cut the programme mid song. Twas my favourite too.,neutral
" Ohhh, he is very regal man-cat! But he is blocked",negative
this week of mine was not easy!  but finally it`s over! (:,negative
 no sir...i woulda put honey...but i don`t have any,neutral
omg i didnt tweet all that much today.... *sadness*,negative
" **Jaw Drops** **Gasp** Whatever do u mean? I`m as sweet as pie  Allow me to re-introduce myself, I`m Coach & I`m a Cancer & u?",positive
 for nearly a month!!  So exciting,positive
"Brilliant app. Would be great if attachments were supported too, but this is the best calendar app by a mile for my many calendars. Also - if you don't like ads, buy the bloody thing! Developers aren't charities, and i'm fairly sure you wouldnt do your job for nothing! Don't be cheap dudes.",positive
 Hey! It`s so funny - I stopped to get a coffee on the way in and spilt half of it in the car!,positive
" dude, i didn`t know it was a personal experience. sorry something like that went down",negative
Very nice app and easy to use. My only complaint is that I wish there was an option to have a weekly view in block format like a planner versus just the timeline. But it is still very convient to use the routines.,positive
_bbcrew dude im sleepy and went to bed as soon as i got home.  whhaacck.,neutral
"I sadly had to uninstall this app as tgere was no general opt-out option for direct marketing activity. I could opt out of seeing personalised ads on this app i couldnt opt of my data being collected and combined with other sources and shared by all of their many advertising partners, which for an app like this is just too invasive. Very saddened, as the app does look really good.",neutral
Thanks to:      New followers!,positive
_tifullyTragic ... in London last night so give it a few hours & I`m sure a few will appear,neutral
right im out of here peeps.. i hope  fixes twitter mobile so i can tweet from the race.. m.twitter has been down for 4 days  #fail,positive
"loves surprises, but is never surprised",neutral
A little too confusing.,negative
just finish clean up my computer/guest room`s cupboard! my stuffs,neutral
Reminders are invisible,negative
Great app! It's exactly what I've been looking for!,positive
i can`t find my woody and buzz toys  but i`ve got my bullseye teddy!  do you have toy story toys? 8-),neutral
 it is sooo hard.... truck and fish please,negative
HAPPY MOTHER`S DAY to all of the wonderful women out there.  Have a great and relaxful day.,positive
Not to mention hw fat ima get frm wrk n here.,negative
justin timberlake + snl = awesome ... dude should just become a regular,positive
" thanks for wishing me luck a couple of weeks ago on getting into a higher choir, but i didn`t make it",neutral
So cold in here!  getting the chill,negative
"Really hard to read when you have overlapping calendar items, which is a shame as the concept of a circular 'clock' calendar is a good one.",neutral
Wastage of time,negative
 Around better..  How are you ?,positive
faith and daphne,neutral
Testing Twitter API. Remote Update,neutral
Versão Free não faz quase nada. Quase enganação falar que o app é gratuito,negative
peeling so much!!   ..I feel so bad,negative
Ugh I can`t breathe right today,negative
" will u give ur mother anything special? I`ll make a cake and make sure mine gets a stressfree day =p cheesy, but it works",positive
 it was fine. i was still up playing inFamous. sorry to hear how things ended up again,neutral
" ooh i know it, i can hold your hand",neutral
"Microsoft bought an already mature application, spent 4 years working on it, and this is all they have to show for it??? Perhaps they could add more technical resources to support the 2 high school students that currently support this product. Poorly integrated with Outlook. Simple... too simple. Has very few features or functionality.",negative
"Getting my hair cut tomorrow or later today I should say...   excited. My swag is already on, jus turning it up!!",positive
" thanks for adding me, glad to have you",positive
It's simply the best for time allocation to activities and routines.,positive
Helpful app,positive
"where is the love by the black eyed peas, so many memories. Watching the hulk!",positive
used it awhile ago and recently installed on my new phone. as soon as it opened it was clear i would not be able to use it. several things where off (like trying to put pictures in an office doc) worse still when i try to add many options are cut off by some form of white box that sits in the way. unfortunately dailies are one of the missing options and a huge part of how i personally used the app.,negative
Having horrible nightmares not gonna go back to sleep,negative
"Feeling very grateful for such a great Mum, and family",positive
" haha, because I`m at 'work' and can`t read anything",neutral
just wants to get it over and done with. I miss working,negative
Reminder is not working what I should do,neutral
 Propellerheads has been on my harddrive for a long while. Just got my music repo back in shape this WE and felt nostalgic,positive
Good rainy morning all,positive
" hey! negative on the primatech, this handle`s been on the tubes for a decade longer than heroes has",negative
 that gets around the problem I had of doing it all myself  good idea.,neutral
"Happy Mother`s day! Going to cook something, thank goodness there`s tablespotting",positive
  _c    Thank you for the FFs my friends!,positive
" I am in Weirton Julie, way up North at the tippy top! LOL we don`t think southern WV folks like us too much.",negative
