text,label
How come everyone seems to make so much more money than me.,0
"Chillin with my Family. We are getting tacos from Ochoa`s, they have the best food in all Washington county",2
"You lucky girl. Tell me all about it, `kay?",2
zoita had a cardio apt. 2day. doc says her hole-in-the-heart hasn`t closed. she`ll need the surgery to close it http://ghurm.tumblr.com,0
On the bus to NYC   http://yfrog.com/08kaifj,1
is having a quiet mothers day evening... happy mothers day to all the yummy mummies,2
i hate feeling like this,0
UI is hard to understand,1
So useful!,2
User friendly interface with voice commands ...thats the best feature However It still takes time to add a task by voice as We have to use GUI for time and date reminder Can i somehow Set by default : priority to high and reminder to repeat with alarm,2
"Widget freezes, app does not sync. I had a galaxy S7 edge and just got an S10+. App fails with both phones. Regret spending money on this.",0
Back from London  Now just catching up on all the tv and sleeping all day!,1
_AM Well what can I say - you do look Hot in your pic... That`s gotta work for most of us...,2
It might be great if i can join online room by not type a code maybe i can found a new friend who has focus time like me.,1
thanks for FF wink,2
"ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",0
hey arthur! i forgot to say thanks for the flag... it is proudly displayed on my bedroom door! you are a witty one,2
listening through the Mendeed discog once again. I still think their disbanding is a loss.  #metal,0
It didnt sync with the widget. Overall it great app,1
OMG..5 days till 1st state exam!,1
Just watched another episode of JONAS. Is it better than Hannah Montana? Very much true!,2
"Lmao dimples naww thats cute , ok ill try to remember first of winter is dimple day",2
it was jokes!!!  me love the mag..really!,2
i could tell its gonna be an angry day...,0
Terrible moderator community. Anti religious.  Reply: I've already had numerous interactions with Habatica mods and I've no desire to reply further. When I questioned why the website had an anti-Christian stance I was banned. Nothing more needs to be said.,0
"This is a good app but the data analysis and visualization is fundamentally broken. The score and success percentage function in that they record the success values for the end of each day and then add that to the database. This means unfortunately that your success percentage never goes above your first day, when if you did the thing, you got 100%. As such, the visualizations are useless. A better solution would be to include rolling means of success percentage by x number of day intervals.",1
Stuck in traffic on the 91 on the way to costa mesa,0
Wow. That hurt way worse than i thought it would.,0
Aly & AJ new album this summer. YAY!,2
"is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool http://gykd.net",2
www.youtube.com/watch?v=6UrRxta8doM this was the first 1!,1
I saw amazing heeels. But they were too big,1
Gotta get up early tomorrow...gotta be at work for 9,1
is wishing that i could be famous for acting and dancing,2
"Easy to use. Flexible. I use the sub list feature to describe steps needed to accomplish a task. I have lists for every day of the week. Some tasks need to be done each day, e.g. wash dishes, etc. Some tasks are unique and I create them as needed. For each day I have 'to do' and 'done' sections. Once a task is completed it goes to the done section. This app helps me focus on getting things done and has become an essential part of my daily routine.",2
rofl rofl. Have fun,2
Very helpful in getting me to do stuff but I wish reminders were free,2
everythings fine now,2
im trying to fix it.. it doesnt do it  and its 'ahi dios mio' but u did good lol,2
I would Join you shopping but i have work all weekend  six degrees of seperation is confsuing,0
"Wow, NOT free WiFi && you have to pay for parking!? Reduculous!!!",0
"...and Sykes will lose a few gigs while gaining some better ones. Frankly, the best thing the rightards can do is scream about this.",2
"Okay if you like planning with Google. It's exactly like that, just prettier. I don't see how this can replace a paper planner at all.",0
feeling rather peckish...no dinner for at least 2 hours  wah,1
my arms hurt!,0
Here I`m staying up with you and you`re not talking to me.   hehe,1
ah what a lovely day for a bike ride and cake making  *is rooting 4 those who are revising!* do your best! X,2
THE best job in the world & yes its in Australia  http://tinyurl.com/clxl4l,2
Very easy to use,2
"Here come the Hawks, the mighty Blackhawks!!",1
aw her latest ' selenagomezLast day of shooting... Goodbye Canada. ',1
"I`m sorry you`re feeling bad, hope you get better soon... you know, if the plague doesn`t getcha.",0
I`m soooooooo hungry right now. DH is still not home.,1
in edinburgh. just had a chinese yum! better take wee haggis out hes cryin at me   dunno y tho xox,1
Sounds great. I`m looking forward to it then,2
_  i missed you. today was the greatest day ever. im burnt and **** lmfao. but it will be a nice tan. 11 rides in 6 hrs!  <3,1
Feeling bad that  didnt get to see UP,0
driving past Tattered Cover w/o stopping  promising myself to make time next week.,0
Convoluted way of editing sub tasks and the undo button only works in te immediate moment after checking. Stats can't be reset. All the little thingd take a long time to set up due to the way interface is handled. It's also weird how 'done' can't be hidden.,0
Good morning!  Just took the longest shower ive ever taken in my life. Like 45 to 50 min shower!! Woah. lol,2
I found todoist through Lavendaire of YouTube she is awesome. I am grateful that to-do list is really getting me back on track.,2
_J We`re in the same boat.,1
Still trying to learn how to use the app. I'm going to go on YouTube for some help.,1
Still feel like craaaap and like everyone on earth needs to know this lol... Have fun birdies,1
Who puts ads on a calendar?! Y'all that desperate for money smh.,0
Beach with ashley,1
"Seems a good app, but can't use the basic functions without paying for premium. Eg can't have a reminder at a certain time of day without premium. Surely the basic function of a reminder app is reminders on a certain day or time. Premium is £36 so expensive, loads of free alternatives out there.....",0
aww  but we miss you here in the USA.,0
and it`s my birthday tomorrow. Everything worked fine w/that in the end Convinced her not 2 invite ppl she didn`t know,1
"Man, the French Open has been on for a week and I haven`t had the opportunity to catch a single match",0
Good idea but this isn't for me. I am much more for classic habit apps.,1
After the update widget stopped reacting but after deleting it and reinstalling it worked again and then came back to same problem.,1
"I like the concept because I've been trying to gamify my free time for a while, assigning a predifined score to each habit practiced the most during every hour, and all I wanted was the positive and the negative habits to affect the same progress bar, with the possibility to keep track of a daily score, with a possibly negative value. It's a damn shame but this aint for me. I wish it was more customisable",0
"#DuckRaces in the bath don`t quite work  Especially if you have no ducks! Only a polar bear,a seal & a whale.",0
Is ANYBODY up? .... I`m sooo bored!,0
oh yes! I was amazed! It was so nice! Next we can go drive it! That`s if they trust us! Haha,2
then stop staying out all night,1
everyones just set to 'Away' on msn.. nobody to talk to :\,0
_teamgreen Marriage course is not running on either of the bank holidays in May. Back and running next week,1
